Date,P_regime_0,P_regime_1,P_regime_2,P_regime_3,P_regime_4
2014-05-28,0.9998182575815797,1.4661030980550323e-156,1.3797692732810376e-10,0.00018174217918904268,1.0125431276190685e-10
2014-05-29,0.9998112071983323,1.622143691443286e-158,6.663973665070063e-11,0.00018879269856001446,3.646804892824475e-11
2014-05-30,0.999778405080536,7.67641064591239e-158,5.0342956143655524e-11,0.00022159468537358575,1.8374745114316578e-10
2014-06-02,0.9998543399217644,5.62458639404394e-161,1.311132031098386e-11,0.00014565998450008334,8.062419857732526e-11
2014-06-03,0.9999259993722367,8.075952012140211e-163,6.323567174605665e-12,7.400056782154762e-05,5.36182099969964e-11
2014-06-04,0.9998598660438939,7.37456093700245e-165,2.6560702881201962e-12,0.0001401339012322163,5.221789098901289e-11
2014-06-05,0.9994119804752313,6.468173885082721e-163,1.2606511132985563e-11,0.0005880195024039235,9.75821508696234e-12
2014-06-06,0.9996900083544058,9.448926565954653e-165,1.1662601189800135e-11,0.00030999163355270625,3.788497321942344e-13
2014-06-09,0.9993887908260651,3.758838649282648e-164,1.2946775170227586e-11,0.0006112091603512198,6.367694870074768e-13
2014-06-10,0.9998749060186531,1.663769622443852e-166,2.710853858212791e-12,0.00012509397840403732,2.3189684473944326e-13
2014-06-11,0.9998744460390246,1.7053001571661942e-165,3.0374934849169607e-12,0.0001255539573598669,5.78010591066214e-13
2014-06-12,0.9998435398545774,4.2431254563446526e-160,1.6763045322068844e-12,0.00015645910689684529,1.0368494105601482e-09
2014-06-13,0.9998331268628078,1.172874655214836e-162,2.8444171750495836e-13,0.0001668707225602766,2.414347512253736e-09
2014-06-16,0.9998220207794337,5.329339936892501e-163,2.8416472837601976e-13,0.00017797570201282556,3.5182692725310494e-09
2014-06-17,0.9995903149832998,3.6137005708632714e-164,3.957680427178759e-13,0.00040968361060925195,1.4056952066701867e-09
2014-06-18,0.9998276764874819,7.012369650665296e-169,2.0135227116733923e-13,0.00017232350618353134,6.133356252000178e-12
2014-06-19,0.9995268879933017,1.6594516813488786e-168,9.179848312148725e-13,0.00047311200496102707,8.193792824684041e-13
2014-06-20,0.9993214573263725,2.3947346486055534e-169,5.507228794914082e-13,0.0006785426727322065,3.445851718859543e-13
2014-06-23,0.9992471497430346,8.573893159514224e-169,2.0505686953704465e-12,0.0007528502545938442,3.2095753626043574e-13
2014-06-24,0.9992755047428564,2.1049272851136044e-164,3.6000060979697525e-12,0.0007244952078416633,4.570186420157156e-11
2014-06-25,0.9998124408390474,1.8751301142808212e-165,1.2024262610939602e-12,0.00018755906714157129,9.260841777633178e-11
2014-06-26,0.9996947969494554,2.333730128448489e-168,1.732047489231368e-12,0.00030520304146157927,7.350927405877089e-12
2014-06-27,0.9993640154102096,3.936490484110186e-169,1.5171841504006529e-12,0.0006359845800359457,8.23741203416119e-12
2014-06-30,0.9993257694780768,1.6554713345430685e-169,6.002984723793077e-13,0.0006742305043066124,1.7016277440999614e-11
2014-07-01,0.997370511363245,1.2925135243443742e-166,5.633908413665298e-12,0.0026294886222979507,8.823200097860989e-12
2014-07-02,0.9900819565111137,1.0005106640325925e-166,6.580562057437544e-12,0.009918043463486905,1.8819011525565174e-11
2014-07-03,0.9938295345309202,1.4785008813831176e-168,3.2071343978878783e-12,0.006170465464119993,1.752822430315294e-12
2014-07-07,0.9895579710141642,2.8815250542663484e-161,3.360909205962766e-11,0.010442028631985062,3.2024163770829103e-10
2014-07-08,0.9989228861656918,1.0517368040808487e-159,3.008204487102664e-11,0.0010771126086851334,1.1955411738898894e-09
2014-07-09,0.9980723970033363,5.424519402682771e-159,3.9287048954972504e-11,0.001927599433416526,3.5239600987151647e-09
2014-07-10,0.9980324802872567,4.2292208471272946e-156,4.6400433160550956e-11,0.001966965466550999,5.541997919285086e-07
2014-07-11,0.9971494744624027,4.962017415890686e-157,2.429770699916199e-11,0.0028503498877633956,1.7562553621518218e-07
2014-07-14,0.9984496679279359,5.689664200248061e-159,1.4004081269288906e-11,0.0015503246197203782,7.438339537005181e-09
2014-07-15,0.9977007398122134,1.343982579787107e-156,3.937853198071213e-11,0.002299236931282617,2.3217125449158433e-08
2014-07-16,0.9988953477625607,6.288343747155763e-158,5.6968795154005056e-11,0.0011046510104261657,1.170044302431701e-09
2014-07-17,0.9988206431246731,4.92591285349651e-146,2.035175699989414e-09,0.0007595174333771649,0.0004198374067738873
2014-07-18,0.9980919431437699,2.965408938163439e-147,5.433666767423447e-09,0.0019034912415861456,4.560180977264553e-06
2014-07-21,0.99926418955251,4.146299570022246e-149,2.257546752179879e-09,0.0007317183105465628,4.089879396767823e-06
2014-07-22,0.999336119874688,7.5500915652517805e-149,8.250198860957497e-09,0.0006635758014336609,2.9607367943804106e-07
2014-07-23,0.9995913128323819,4.5194631989333287e-150,2.456208343285458e-09,0.00040827606818819674,4.0864322162636474e-07
2014-07-24,0.9996580726872506,1.253029682188102e-153,6.510375883794728e-09,0.00034192057517526647,2.271982479005428e-10
2014-07-25,0.9994497623134367,5.028392743725803e-149,5.061031028936433e-09,0.0005496093851149666,6.23240417376294e-07
2014-07-28,0.9995039049211305,7.053277732297983e-151,2.637208694170599e-09,0.0004959858626297837,1.0657903096895819e-07
2014-07-29,0.999629360833899,7.200570664449047e-150,1.4962220441931105e-09,0.00036858488409839224,2.0527857805043765e-06
2014-07-30,0.999624882570565,6.320634118554861e-150,8.17886577225189e-10,0.00036617740774477943,8.939203803671171e-06
2014-07-31,0.20564065934264755,2.8932739587623877e-137,7.848703145161224e-09,8.661750493840714e-05,0.7942727153037109
2014-08-01,0.643501999620757,5.624442271349189e-136,7.492593766451388e-08,0.000366870620312253,0.35613105483299295
2014-08-04,0.9817110349637915,2.5162762689363914e-138,7.221387289502271e-08,0.000224953202377575,0.01806393961995807
2014-08-05,0.29976588232412477,2.231429427262286e-134,1.2430072203744256e-07,0.000342070963983598,0.6998919224111697
2014-08-06,0.9205938938000018,2.162994327334533e-137,1.5326233255193305e-07,0.000647546242987048,0.07875840669467851
2014-08-07,0.9990062773568377,3.3782863376563985e-140,4.5829639487106297e-07,0.0007173669590943636,0.0002758973876730285
2014-08-08,0.9992424698669297,1.3222968969510976e-140,5.327643009330783e-07,0.0006118115033674056,0.00014518586540205
2014-08-11,0.9985079806156295,9.10730564940779e-142,4.848063195571203e-07,0.0014550701406043486,3.6464437446477095e-05
2014-08-12,0.99895748030953,4.919486773835396e-143,7.137970628349668e-07,0.0010412037778290784,6.021155780446759e-07
2014-08-13,0.9990593088410407,9.331130576981259e-145,5.63180259364185e-07,0.0009400880325517402,3.9946148244826886e-08
2014-08-14,0.9986257908474414,1.0193112962976486e-147,2.513340154283623e-07,0.001373957038718473,7.798246301357539e-10
2014-08-15,0.9968542745393447,1.1024132723992637e-146,1.103296286418784e-07,0.0031455878063801224,2.7324646629544924e-08
2014-08-18,0.9946746138282844,1.9186253754303849e-147,2.4588954110995927e-08,0.005325330891935092,3.069082641147975e-08
2014-08-19,0.9978561185840547,6.704754381509415e-150,5.941906812411114e-09,0.0021438548056376687,2.0668400971693984e-08
2014-08-20,0.9974591206493376,1.1834942931913471e-150,3.1951994036767427e-09,0.0025408100315243458,6.612393852313273e-08
2014-08-21,0.9990025183895245,1.35092848935202e-152,1.1120162343883282e-09,0.0009974058972213018,7.460123801898931e-08
2014-08-22,0.9991318843395832,1.5894866151636804e-154,1.6649303359021386e-09,0.0008681117322324811,2.2632537949814245e-09
2014-08-25,0.999479183002177,2.808976692990363e-154,1.649167155996078e-09,0.0005208138314539546,1.5172018687861242e-09
2014-08-26,0.9990235193618812,7.961549302598401e-155,1.66935135903975e-09,0.0009764783182273356,6.505400650539299e-10
2014-08-27,0.9994266058367267,5.968957814617665e-157,4.290008309965773e-10,0.0005733933742589004,3.6001353632696144e-10
2014-08-28,0.9986155253946297,2.3460453240348054e-155,5.586254377303529e-10,0.001384469905579068,4.141165918532054e-09
2014-08-29,0.9996595983593146,8.750727478217372e-156,2.8987296745658877e-10,0.0003403937294529654,7.621359589738434e-09
2014-09-02,0.999529016185615,2.0899028950995814e-163,1.9469554100475724e-12,0.00047098147403685007,2.338401080213217e-09
2014-09-03,0.9981464148035696,8.485138756259395e-163,1.2630927378904093e-11,0.0018535842435417433,9.402577073471445e-10
2014-09-04,0.9989027745292005,5.635319434957679e-162,1.1968144416768365e-11,0.0010972240883325333,1.3704988783705288e-09
2014-09-05,0.9977776147738481,1.8006198627765604e-164,6.082957809718484e-12,0.0022223851856429198,3.4426079032175054e-11
2014-09-08,0.9986188098207145,4.68173104183296e-162,5.527148639164749e-12,0.00138118928002053,8.93737799446934e-10
2014-09-09,0.9980559763903736,4.3963324892868495e-160,2.1019653677782374e-11,0.001944021214413056,2.374193702532065e-09
2014-09-10,0.9982078815332311,2.975667326327704e-159,4.206901018608153e-11,0.0017921128077150522,5.616984731000297e-09
2014-09-11,0.9973669096705003,1.3732386701647218e-159,3.317646954882441e-11,0.0026330851733169913,5.123006187523062e-09
2014-09-12,0.998025128026695,1.587186972462182e-156,4.2872984839548895e-11,0.0019714909751551387,3.3809552769669303e-06
2014-09-15,0.9927544423681123,2.4657217321644943e-155,1.8149450982072441e-10,0.007242515551008347,3.0418993849288414e-06
2014-09-16,0.997781486040321,2.857584045612716e-158,1.657703650636932e-10,0.002218482231241124,3.156266735826344e-08
2014-09-17,0.9948240201549539,8.289674676675399e-159,1.688565329056337e-10,0.005175976430366746,3.2458227725103476e-09
2014-09-18,0.992327539724619,5.8943694790568144e-161,1.7810513482422359e-10,0.007672460004648483,9.26271795415534e-11
2014-09-19,0.9657431777802982,6.493011074412547e-158,8.00437070180493e-10,0.034256821369590046,4.967455307692194e-11
2014-09-22,0.9814516115361386,2.4222872260115727e-152,4.042534213545299e-09,0.01854837285804342,1.1563283732250761e-08
2014-09-23,0.9947910079667119,5.781457230431682e-149,2.776959225361949e-09,0.005205940655463059,3.048600865966128e-06
2014-09-24,0.9986319283152929,5.902459873032536e-150,3.818898819005935e-09,0.001367311688238816,7.561775695027157e-07
2014-09-25,0.9151883169735858,2.437468626347614e-139,5.446055604223067e-08,0.004688232563104503,0.0801233960027535
2014-09-26,0.982375440220479,1.1292990076797906e-139,1.1793407011085429e-07,0.005260985669169691,0.012363456176281339
2014-09-29,0.9893313144522524,6.797364687761992e-140,3.396603727271966e-07,0.0071878061502334036,0.0034805397371413488
2014-09-30,0.9498004622064614,7.633990080873769e-135,3.43438299832246e-06,0.03213273613943951,0.01806336727110086
2014-10-01,0.5541194218670973,8.318968915251664e-133,9.700925119142258e-07,0.0018753780916085194,0.44400422994878236
2014-10-02,0.9688954157654052,3.366387112693445e-130,2.79978931664744e-05,0.01099524969429556,0.020081336647132877
2014-10-03,0.9969510875980888,7.064833947121827e-131,1.0113770235872061e-05,0.0020294037370072937,0.0010093948946678993
2014-10-06,0.9923225061866887,6.531676569417202e-131,1.742670500954103e-05,0.0070808295305898996,0.0005792375777119904
2014-10-07,0.901123187992513,8.278929366050375e-126,0.00010678635538715364,0.0023203511187440008,0.09644967453335587
2014-10-08,0.9874627585289666,8.795108783323324e-125,0.0008709990445586666,0.010940239013026345,0.0007260034134483886
2014-10-09,0.007414502627055487,3.061733939078114e-115,0.00021331535271709907,0.0002717251323883307,0.9921004568878391
2014-10-10,3.6786685432733884e-07,2.170755591897996e-112,6.123579970412826e-08,1.2193038229648114e-07,0.9999994489669637
2014-10-13,1.4097142793392913e-10,5.718211142642878e-111,5.2563753979426486e-11,1.1594532659174528e-10,0.9999999996905196
2014-10-14,1.1688607471961334e-08,5.9103972257516165e-109,7.739793627571433e-09,8.822626905507626e-09,0.9999999717489719
2014-10-15,1.2495173028437792e-16,1.0995381616771935e-96,2.4116807355988463e-13,9.079782986688296e-15,0.9999999999997496
2014-10-16,2.3750921937445268e-12,4.314323030876928e-97,7.1391021301317914e-09,5.500610697063042e-10,0.9999999923084617
2014-10-17,1.002949811481632e-08,2.553177639131693e-95,0.00020554521115992053,1.8350267134165986e-06,0.9997926097326286
2014-10-20,5.915131014521441e-05,3.921476869851523e-98,0.8802710778125777,0.00023487369238651328,0.11943489718489057
2014-10-21,1.897526462209416e-05,8.343732574402091e-100,0.9995072670411205,0.0002203896346943455,0.00025336805956297843
2014-10-22,7.6068803859514554e-06,1.326008191143955e-98,0.9999258001387916,6.587746132763176e-05,7.155194947850964e-07
2014-10-23,2.6479142154288007e-05,1.4646092318107575e-99,0.999795405488165,0.00017523074232469923,2.8846273559572473e-06
2014-10-24,0.00023231994170313746,1.3004975456151609e-100,0.998345628673371,0.0009398969274008685,0.00048215445752489876
2014-10-27,0.006180604771908705,1.012613555112963e-102,0.9710963037285649,0.008990092323046808,0.013732999176479467
2014-10-28,0.001202167391707288,7.065746688782373e-101,0.9786494714043947,0.015868269160650074,0.004280092043247785
2014-10-29,0.007286006422505676,6.8728348190206785e-106,0.9824058314236933,0.009328898653705786,0.0009792635000950762
2014-10-30,0.026078825213766175,6.217498842355923e-107,0.9501999042229315,0.021695152932063772,0.002026117631238464
2014-10-31,0.034342990807379396,9.18716824537754e-107,0.9326489487055388,0.032240982645369516,0.0007670778417121872
2014-11-03,0.09308310434865608,8.209654309099443e-108,0.8219045867564008,0.08171567821986997,0.0032966306750733133
2014-11-04,0.2648468307533157,8.076185765018706e-108,0.5038055843143701,0.09133058325012298,0.14001700168219122
2014-11-05,0.1843999054520329,9.71026398171434e-108,0.6115406144863296,0.14576234542920616,0.05829713463243126
2014-11-06,0.644322695810372,3.862954348708651e-114,0.19294617791353014,0.1618974035613972,0.0008337227147004312
2014-11-07,0.7482403796380617,2.4164929871286538e-117,0.11780816655395963,0.13390790015041007,4.355365756845292e-05
2014-11-10,0.7950312744750799,7.153977217384992e-123,0.011645386220899744,0.19332195462124793,1.3846827723177051e-06
2014-11-11,0.909768396191354,9.85229172467382e-129,0.0007799725132260313,0.0894515617482482,6.954717168663171e-08
2014-11-12,0.8983951864132083,5.370225485832202e-131,0.0002183741590240075,0.10138642564578777,1.3781980076173493e-08
2014-11-13,0.6852536243306562,1.2908863825357474e-128,0.00010681280951669995,0.3146385898195676,9.730402596102265e-07
2014-11-14,0.9702038119533367,1.9611541453378728e-137,6.428232295862712e-07,0.029795191210437767,3.5401299583137654e-07
2014-11-17,0.9723480784869569,1.9698277094259087e-136,9.944579979995084e-07,0.027649817130930846,1.1099241143449378e-06
2014-11-18,0.9655473074591461,2.7354234830667676e-140,2.2386071614403067e-07,0.03445216917062899,2.9950950877015664e-07
2014-11-19,0.966911878069586,1.8104585776660183e-138,6.025865379831594e-07,0.03308686369009955,6.556537764712526e-07
2014-11-20,0.9298579588889306,1.2495093545916245e-143,1.5120723124523976e-07,0.07014187801413936,1.18896988767438e-08
2014-11-21,0.9688194737070057,1.9578159542494498e-146,5.0994208623029354e-08,0.031180474793302878,5.054827322951504e-10
2014-11-24,0.910649232647663,7.222298020888509e-146,1.3034037080187622e-07,0.08935063675625972,2.5570657540045016e-10
2014-11-25,0.9752104996862409,1.0553287292454644e-147,3.792079684158505e-08,0.024789462273128365,1.1983396884794544e-10
2014-11-26,0.9715168036173136,1.1440413929258315e-149,2.0378265392576733e-08,0.028483175973282593,3.113830483320478e-11
2014-11-28,0.9524342823629183,2.798386418255818e-144,2.941689526133363e-08,0.04756528340252551,4.048176610067931e-07
2014-12-01,0.9778378471087391,2.3616867084171427e-143,5.341124466049822e-08,0.022132693884333934,2.9405595682244576e-05
2014-12-02,0.9902548054245893,5.966357254423549e-144,6.455800183452811e-08,0.009741178330182069,3.951687227005842e-06
2014-12-03,0.9608224394779572,5.272805092284481e-147,2.210633766147499e-08,0.03917704819694083,4.902187641900123e-07
2014-12-04,0.9887431529885417,1.01400304406735e-148,5.3095535607624314e-08,0.011256790258815224,3.6571075980475097e-09
2014-12-05,0.9834515704080498,5.68855686586087e-148,1.1805691359612763e-07,0.016548309195001755,2.340034882248865e-09
2014-12-08,0.9714810005695,3.2291451000636523e-141,4.2938902504672776e-07,0.028516502824373773,2.067217101186213e-06
2014-12-09,0.653278262818358,1.7236465336501781e-134,8.626113219819664e-06,0.34631477675651434,0.00039833431190781666
2014-12-10,0.0030571426826346104,1.8832949507357047e-125,4.1263806920358866e-07,0.00046068445335067167,0.9964817602259455
2014-12-11,9.889079327520278e-07,2.7502828938892386e-123,3.6963885613639706e-10,8.498933026989919e-07,0.9999981608291257
