Date,VaR_1pct,VaR_5pct,Actual_Return,Volatility_Forecast_Raw,Volatility_Forecast_Calibrated,RV22_Forecast,Calibration_Factor,Violation_1pct,Violation_5pct
2019-03-22,-0.024415623190306573,-0.016830871761291662,-0.0012429131656582,0.15712907693416206,0.009488470829357613,0.54317003,0.060386473429951695,False,False
2019-03-25,-0.027542062662698593,-0.018752065478596976,0.0046618224051691,0.17608723303057391,0.010633287018754465,0.6821477,0.060386473429951695,False,False
2019-03-26,-0.027633960800754125,-0.018340090391631612,-0.0058611264876818,0.17541314349013562,0.010592581128631378,0.67693496,0.060386473429951695,False,False
2019-03-27,-0.027927120268624817,-0.018534654289969497,0.0016788964791666,0.17487870341780015,0.010560308177403391,0.67281634,0.060386473429951695,False,False
2019-03-28,-0.02837296798185681,-0.0182648163146902,0.0079324244930116,0.17547585563002938,0.010596368093600808,0.67741907,0.060386473429951695,False,False
2019-03-29,-0.028200600445627624,-0.018153856425338656,0.0134145816723924,0.17428088092084412,0.010524207785075129,0.66822416,0.060386473429951695,False,False
2019-04-01,-0.028176865876564063,-0.018138577532255225,0.0028334796625533,0.1738405695928417,0.010497618936765804,0.66485196,0.060386473429951695,False,False
2019-04-02,-0.02890743403116903,-0.018182097881531332,0.0060260966785383,0.17661246738654562,0.010665004069235848,0.6862232,0.060386473429951695,False,False
2019-04-03,-0.028746049472730878,-0.018080590780108003,-0.0005833400892207,0.1754900152559839,0.01059722314347729,0.6775284,0.060386473429951695,False,False
2019-04-04,-0.028749429552648108,-0.01808271677108445,0.0050623776629999,0.17507569791378813,0.010572203980301216,0.674333,0.060386473429951695,False,False
2019-04-05,-0.028619974895841414,-0.01800129282876077,0.0027538825382308,0.17428329863133238,0.010524353782085289,0.6682427,0.060386473429951695,False,False
2019-04-08,-0.02871903097047208,-0.01785506533556122,-0.0041204602269388,0.17362830597677223,0.01048480108555388,0.66322935,0.060386473429951695,False,False
2019-04-09,-0.028431511824153346,-0.017676310239401326,0.0056653717609867,0.17187690759271987,0.01037904031357004,0.64991677,0.060386473429951695,False,False
2019-04-10,-0.02845903960055102,-0.017693424683361103,-0.0021832949846104,0.1712028700906405,0.010338337565859935,0.6448293,0.060386473429951695,False,False
2019-04-11,-0.02782329513590163,-0.017298172525838543,0.004369699208954,0.16733536006257832,0.010104792274310286,0.6160247,0.060386473429951695,False,False
2019-04-12,-0.02731920172737404,-0.01698476986424665,0.0001271524986196,0.16412555476607757,0.009910963452057825,0.59261835,0.060386473429951695,False,False
2019-04-15,-0.02685125954023023,-0.0166938429756163,0.0033512529851576,0.1612727926104203,0.009738695205943256,0.5721961,0.060386473429951695,False,False
2019-04-16,-0.026494844876624256,-0.016472254471750002,0.0033895353423794,0.1590694245233251,0.009605641577495477,0.5566678,0.060386473429951695,False,False
2019-04-17,-0.026250582226383427,-0.01632039260762334,0.0011710791660577,0.1568606503759424,0.00947226149613179,0.5413158,0.060386473429951695,False,False
2019-04-18,-0.026067090278043683,-0.016206312827928678,0.0030876685384753,0.15575787445437694,0.009405668747244985,0.53373134,0.060386473429951695,False,False
2019-04-22,-0.0259430615509454,-0.016129202251736075,0.0125238283406656,0.1548810687416169,0.00935272154236817,0.5277392,0.060386473429951695,False,False
2019-04-23,-0.02587058269859046,-0.016084141029246553,-0.0033728531659517,0.15421516845569433,0.009312510172445311,0.523211,0.060386473429951695,False,False
2019-04-24,-0.026200794965161273,-0.016289439097983187,0.0041675994360981,0.15619074003514827,0.009431807973136974,0.53670204,0.060386473429951695,False,False
2019-04-25,-0.025311701841752042,-0.015736676164436025,0.0012477947871785,0.15006455883446237,0.009061869494834686,0.49542618,0.060386473429951695,False,False
2019-04-26,-0.02442320897134091,-0.015184286417453195,0.0015779680173884,0.1447974447288349,0.008743807048842688,0.4612586,0.060386473429951695,False,False
2019-04-29,-0.02375348820206737,-0.014767910666326493,-0.0073723966326161,0.1401673447899137,0.008464211641903,0.43223146,0.060386473429951695,False,False
2019-04-30,-0.02306467086577867,-0.0143396622843965,-0.0038124566965668,0.136206302417259,0.008225018261911776,0.40814745,0.060386473429951695,False,False
2019-05-01,-0.023143278377181466,-0.014388533788919263,-0.0035913920240988,0.1365910285886635,0.0082482505186391,0.4104564,0.060386473429951695,False,False
2019-05-02,-0.023082793048105652,-0.014350929125182457,0.0156293022238252,0.13607020246916662,0.008216799666012478,0.4073322,0.060386473429951695,False,False
2019-05-03,-0.022598871442280018,-0.014050067585035431,-0.0066036805618213,0.13351328500462892,0.008062396437477592,0.39216754,0.060386473429951695,False,False
